id,book_id,subject_id
136406,20101,565
136407,20102,13212
136408,20102,9213
136409,20102,13213
136410,20103,13214
136411,20104,13215
136412,20105,498
136413,20106,6020
136414,20107,8763
136415,20108,3989
136416,20108,13216
136417,20109,13048
136418,20109,1439
136419,20110,2186
136420,20111,4600
136421,20112,174
136422,20112,1030
136423,20113,754
136424,20113,1349
136425,20113,1350
136426,20113,21
136427,20114,13217
136428,20115,13218
136429,20115,7531
136430,20115,11271
136431,20116,13219
136432,20116,13220
136433,20116,13221
136434,20116,13222
136435,20116,13223
136436,20116,13224
136437,20117,13225
136438,20118,392
136439,20119,259
136440,20120,13226
136441,20120,11402
136442,20121,95
136443,20121,12338
136444,20122,2024
136445,20122,12165
136446,20122,12166
136447,20122,3896
136448,20122,9735
136449,20123,675
136450,20124,13227
136451,20124,7725
136452,20125,13228
136453,20125,1439
136454,20126,13229
136455,20127,557
136456,20127,392
136457,20127,309
136458,20128,1436
136459,20129,11298
136460,20130,10876
136461,20130,13230
136462,20131,26
136463,20131,4028
136464,20132,26
136465,20132,150
136466,20132,5756
136467,20132,1607
136468,20132,5080
136469,20132,157
136470,20133,999
136471,20133,1077
136472,20133,5255
136473,20133,1047
136474,20134,1077
136475,20134,5255
136476,20135,392
136477,20136,13231
136478,20136,11271
136479,20137,2233
136480,20138,3100
136481,20138,3664
136482,20139,13232
136483,20139,7251
136484,20140,392
136485,20141,275
136486,20141,955
136487,20142,7024
136488,20143,3695
136489,20144,5403
136490,20144,13233
136491,20145,392
136492,20146,13234
136493,20146,13235
136494,20147,95
136495,20147,12125
136496,20148,557
136497,20148,392
136498,20149,13236
136499,20150,12814
136500,20151,772
136501,20151,2555
136502,20152,436
136503,20153,13237
136504,20153,9227
136505,20154,95
136506,20155,13238
136507,20155,611
136508,20156,13239
136509,20157,1425
136510,20157,301
136511,20157,263
136512,20157,4202
136513,20158,392
136514,20159,13240
136515,20160,13241
136516,20160,13242
136517,20161,10956
136518,20162,9270
136519,20163,1000
136520,20163,7158
136521,20163,1305
136522,20164,3273
136523,20165,13243
136524,20165,13244
136525,20166,392
136526,20167,13245
136527,20168,13246
136528,20169,557
136529,20169,309
136530,20170,13247
136531,20170,1460
136532,20170,13248
136533,20171,3147
136534,20172,2432
136535,20173,222
136536,20174,299
136537,20175,557
136538,20176,1681
136539,20176,13249
136540,20177,801
136541,20177,1498
136542,20178,9270
136543,20179,13250
136544,20179,2102
136545,20180,129
136546,20181,5823
136547,20182,557
136548,20183,8021
136549,20183,1278
136550,20183,13251
136551,20183,1312
136552,20184,12093
136553,20185,557
136554,20185,392
136555,20186,13252
136556,20186,13253
136557,20187,129
136558,20188,1903
136559,20188,1826
136560,20188,1904
136561,20188,78
136562,20189,13254
136563,20189,7954
136564,20190,475
136565,20191,13255
136566,20191,13256
136567,20192,957
136568,20193,1000
136569,20194,3596
136570,20194,13257
136571,20195,13258
136572,20195,13259
136573,20195,13260
136574,20196,3082
136575,20196,3083
136576,20196,8157
136577,20197,9479
136578,20197,1415
136579,20197,2205
136580,20198,325
136581,20198,886
136582,20199,557
136583,20200,1077
136584,20200,129
136585,20200,150
136586,20200,13261
136587,20201,1354
136588,20201,308
136589,20201,132
136590,20201,398
136591,20202,12641
136592,20203,388
136593,20203,389
136594,20204,13262
136595,20205,13263
136596,20205,13264
136597,20205,12051
136598,20205,13265
136599,20206,11120
136600,20206,8775
136601,20207,61
136602,20207,7326
136603,20208,2868
136604,20208,13266
136605,20208,5480
136606,20209,13267
136607,20209,13268
136608,20210,12674
136609,20210,2681
136610,20210,5125
136611,20210,13269
136612,20211,6574
136613,20212,95
136614,20213,129
136615,20213,513
136616,20214,13270
136617,20215,4600
136618,20215,10895
136619,20216,10977
136620,20216,4890
136621,20217,1287
136622,20218,13271
136623,20218,13272
136624,20218,13273
136625,20218,13274
136626,20218,13275
136627,20219,61
136628,20219,4939
136629,20220,7194
136630,20221,12240
136631,20221,12241
136632,20221,12242
136633,20222,11019
136634,20222,13276
136635,20223,13277
136636,20223,565
136637,20223,13278
136638,20224,13279
136639,20225,3346
136640,20225,263
136641,20225,5617
136642,20226,13280
136643,20226,13281
136644,20227,2950
136645,20228,61
136646,20228,5891
136647,20229,1349
136648,20229,12733
136649,20229,13282
136650,20229,309
136651,20229,785
136652,20230,467
136653,20230,330
136654,20230,442
136655,20230,406
136656,20230,120
136657,20231,505
136658,20231,309
136659,20232,13283
136660,20232,4847
136661,20233,6326
136662,20234,4123
136663,20234,3632
136664,20235,557
136665,20236,13284
136666,20236,13285
136667,20236,13286
136668,20237,13287
136669,20238,1957
136670,20238,2541
136671,20239,13288
136672,20240,392
136673,20241,460
136674,20241,13289
136675,20242,10929
136676,20243,5028
136677,20244,557
136678,20245,13290
136679,20245,8424
136680,20246,2743
136681,20247,6029
136682,20247,2230
136683,20247,565
136684,20248,6326
136685,20248,4619
136686,20249,13247
136687,20249,1460
136688,20249,13248
136689,20250,13291
136690,20250,11271
136691,20251,129
136692,20252,8220
136693,20254,615
136694,20254,639
136695,20254,68
136696,20255,1197
136697,20255,1381
136698,20255,309
136699,20256,8021
136700,20257,557
136701,20258,13292
136702,20258,58
136703,20258,13293
136704,20259,13294
136705,20260,8695
136706,20260,4273
136707,20260,150
136708,20260,1631
136709,20260,1266
136710,20260,653
136711,20260,8703
136712,20260,4953
136713,20261,26
136714,20261,204
136715,20261,290
136716,20261,1074
136717,20261,206
136718,20262,957
136719,20262,61
136720,20262,68
136721,20262,87
136722,20262,186
136723,20262,29
136724,20263,13295
136725,20263,13296
136726,20263,13297
136727,20263,13298
136728,20263,13075
136729,20264,4134
136730,20264,8449
136731,20264,13299
136732,20265,135
136733,20265,142
136734,20265,143
136735,20265,126
136736,20265,127
136737,20265,144
136738,20265,128
136739,20265,145
136740,20266,6754
136741,20267,2251
136742,20267,309
136743,20268,556
136744,20268,13300
136745,20269,11298
136746,20269,824
136747,20270,220
136748,20270,524
136749,20270,525
136750,20270,526
136751,20270,29
136752,20270,527
136753,20271,972
136754,20271,2264
136755,20271,126
136756,20271,2265
136757,20272,9600
136758,20273,2282
136759,20273,2283
136760,20274,2282
136761,20274,2283
136762,20275,2282
136763,20275,2283
136764,20276,2282
136765,20276,2283
136766,20277,2282
136767,20277,2283
136768,20278,1649
136769,20278,2372
136770,20279,6918
136771,20280,5348
136772,20280,151
136773,20280,13301
136774,20280,13302
136775,20280,13303
136776,20280,13184
136777,20281,8413
136778,20282,13304
136779,20283,13305
136780,20283,2086
136781,20284,392
136782,20285,1287
136783,20286,8089
136784,20286,7861
136785,20287,13306
136786,20287,13307
136787,20288,13308
136788,20288,13309
136789,20288,1804
136790,20289,12694
136791,20290,3538
136792,20290,13310
136793,20290,1439
136794,20290,13311
136795,20290,13312
136796,20291,557
136797,20292,853
136798,20292,854
136799,20292,855
136800,20293,9785
136801,20294,3904
136802,20295,345
136803,20295,85
136804,20296,1051
136805,20296,3369
136806,20297,2555
136807,20297,4703
136808,20298,9160
136809,20298,11328
136810,20298,1964
136811,20298,9161
136812,20298,11329
136813,20299,13313
136814,20299,13314
136815,20299,13315
136816,20299,13316
136817,20300,10661
136818,20301,13317
136819,20301,4588
136820,20301,1262
136821,20301,13318
136822,20301,9264
136823,20302,3115
136824,20303,2083
136825,20303,649
136826,20304,13319
136827,20304,13320
136828,20305,2229
136829,20305,13113
136830,20305,13211
136831,20305,2230
136832,20305,565
136833,20306,9794
136834,20307,4274
136835,20307,150
136836,20307,3749
136837,20307,4817
136838,20308,13321
136839,20309,1077
136840,20309,5255
136841,20309,13322
136842,20310,13323
136843,20310,13324
136844,20310,13325
136845,20311,1279
136846,20311,1077
136847,20311,1029
136848,20312,2656
136849,20313,13326
136850,20314,999
136851,20314,1077
136852,20314,653
136853,20315,3372
136854,20315,174
136855,20316,13327
136856,20316,7782
136857,20316,9484
136858,20317,13328
136859,20317,13329
136860,20318,12932
136861,20319,6985
136862,20320,26
136863,20320,13330
136864,20321,13331
136865,20321,13332
136866,20322,6967
136867,20323,290
136868,20323,186
136869,20324,26
136870,20324,1000
136871,20325,3544
136872,20326,1077
136873,20326,58
136874,20326,980
136875,20327,1002
136876,20327,5145
136877,20328,5377
136878,20329,13333
136879,20329,13334
136880,20330,2072
136881,20331,26
136882,20331,820
136883,20331,698
136884,20331,95
136885,20332,9084
136886,20333,6985
136887,20334,6985
136888,20335,13335
136889,20336,13336
136890,20336,309
136891,20337,10059
136892,20337,10605
136893,20337,10060
136894,20338,6985
136895,20339,8220
136896,20340,13337
136897,20340,7080
136898,20341,13338
136899,20341,909
136900,20341,984
136901,20342,1509
136902,20342,4817
136903,20343,2083
136904,20343,13339
136905,20343,565
136906,20344,9270
136907,20345,5527
136908,20346,13340
136909,20347,1000
136910,20347,7959
136911,20348,1000
136912,20348,7959
136913,20349,5499
136914,20349,1000
136915,20349,7959
136916,20350,6915
136917,20351,616
136918,20352,13341
136919,20352,1349
136920,20353,7247
136921,20354,359
136922,20355,505
136923,20355,309
136924,20356,12500
136925,20356,12501
136926,20357,462
136927,20357,68
136928,20358,462
136929,20358,68
136930,20359,557
136931,20360,13342
136932,20361,4400
136933,20362,10638
136934,20362,7148
136935,20363,9213
136936,20363,9630
136937,20364,6967
136938,20365,853
136939,20365,855
136940,20365,649
136941,20365,5057
136942,20366,13343
136943,20366,35
136944,20366,175
136945,20367,345
136946,20367,2829
136947,20368,6967
136948,20369,6967
136949,20370,1721
136950,20370,693
136951,20371,5241
136952,20372,3989
136953,20373,392
136954,20374,13344
136955,20374,13345
136956,20375,13346
136957,20375,13347
136958,20375,785
136959,20376,8220
136960,20377,13348
136961,20377,11271
136962,20378,5823
136963,20379,13290
136964,20379,8424
136965,20380,1126
136966,20381,1354
136967,20381,3145
136968,20382,1739
136969,20382,13349
136970,20382,13350
136971,20382,2760
136972,20383,301
136973,20383,759
136974,20384,26
136975,20384,1505
136976,20384,565
136977,20385,13351
136978,20386,11233
136979,20386,13352
136980,20387,2682
136981,20387,1055
136982,20387,614
136983,20388,13353
136984,20388,13354
136985,20388,13355
136986,20389,2198
136987,20389,3773
136988,20390,13356
136989,20391,13357
136990,20391,13358
136991,20391,13359
136992,20391,13360
136993,20391,13361
136994,20392,6985
136995,20393,13362
136996,20393,13363
136997,20394,13364
136998,20394,13365
136999,20395,13366
137000,20395,11271
137001,20396,13367
137002,20397,557
137003,20398,4232
137004,20398,3177
137005,20398,13368
137006,20398,6408
137007,20399,4908
137008,20399,58
137009,20399,4063
137010,20400,12511
137011,20400,9690
137012,20401,6931
137013,20401,2890
137014,20401,13369
137015,20401,13370
137016,20401,13371
137017,20401,2292
137018,20401,13372
137019,20402,5211
137020,20403,505
137021,20404,392
137022,20405,1002
137023,20405,7266
137024,20406,7915
137025,20406,2585
137026,20406,4354
137027,20407,6967
137028,20408,6967
137029,20409,6967
137030,20410,6967
137031,20411,3526
137032,20411,13373
137033,20412,531
137034,20413,13374
137035,20414,13375
137036,20414,13376
137037,20415,2161
137038,20416,13377
137039,20416,13378
137040,20417,2132
137041,20418,12144
137042,20418,7131
137043,20418,61
137044,20418,12631
137045,20418,3736
137046,20418,565
137047,20418,4571
137048,20418,66
137049,20419,505
137050,20419,649
137051,20420,130
137052,20421,10414
137053,20421,3140
137054,20422,392
137055,20423,275
137056,20424,557
137057,20425,7810
137058,20425,174
137059,20425,9479
137060,20425,10116
137061,20425,150
137062,20425,13379
137063,20426,13380
137064,20426,13381
137065,20427,392
137066,20428,13382
137067,20429,557
137068,20430,3100
137069,20430,2082
137070,20431,1662
137071,20431,1663
137072,20431,1664
137073,20432,2343
137074,20433,13383
137075,20434,5145
137076,20435,13384
137077,20435,13385
137078,20436,174
137079,20436,4274
137080,20436,150
137081,20437,175
137082,20438,411
137083,20438,482
137084,20438,646
137085,20439,10496
137086,20440,13386
137087,20440,13387
137088,20441,392
137089,20442,13388
137090,20442,13389
137091,20443,2406
137092,20443,301
137093,20444,9742
137094,20445,68
137095,20445,259
137096,20445,975
137097,20446,13390
137098,20446,13391
137099,20446,13392
137100,20446,13393
137101,20446,13394
137102,20447,1698
137103,20448,3681
137104,20449,67
137105,20449,368
137106,20450,13395
137107,20450,12509
137108,20451,6473
137109,20451,283
137110,20451,442
137111,20452,1140
137112,20452,13396
137113,20453,129
137114,20454,8220
137115,20455,13397
137116,20455,13398
137117,20456,13399
137118,20456,12613
137119,20457,5885
137120,20457,13400
137121,20458,557
137122,20459,2683
137123,20460,13401
137124,20460,13402
137125,20460,3260
137126,20460,5918
137127,20460,13403
137128,20461,13404
137129,20461,11043
137130,20461,13405
137131,20461,13406
137132,20461,619
137133,20462,557
137134,20463,1693
137135,20463,3604
137136,20463,10484
137137,20464,1051
137138,20464,2515
137139,20465,1051
137140,20466,13407
137141,20466,61
137142,20466,321
137143,20467,13408
137144,20467,13409
137145,20468,13410
137146,20468,13411
137147,20469,6457
137148,20470,5033
137149,20471,13412
137150,20471,5297
137151,20471,4817
137152,20472,4808
137153,20472,1305
137154,20473,1509
137155,20473,4816
137156,20474,1509
137157,20474,4816
137158,20475,2456
137159,20475,13413
137160,20475,61
137161,20475,415
137162,20475,2728
137163,20475,13414
137164,20475,207
137165,20475,30
137166,20476,4428
137167,20476,13415
137168,20477,1669
137169,20478,5211
137170,20479,13416
137171,20479,5506
137172,20479,13417
137173,20480,13418
137174,20481,9213
137175,20481,9630
137176,20482,13419
137177,20483,13420
137178,20483,13421
137179,20484,1526
137180,20485,206
137181,20485,2393
137182,20486,1016
137183,20486,309
137184,20487,4919
137185,20488,13422
137186,20489,13422
137187,20490,13423
137188,20491,13424
137189,20492,1077
137190,20492,1000
137191,20493,275
137192,20493,309
137193,20494,436
137194,20495,392
137195,20496,10461
137196,20496,10462
137197,20497,13425
137198,20498,13426
137199,20498,801
137200,20498,13427
137201,20498,3076
137202,20499,2868
137203,20500,1984
137204,20501,557
137205,20502,13428
137206,20502,5298
137207,20503,13429
137208,20504,392
137209,20505,13430
137210,20506,13431
137211,20507,3989
137212,20507,6592
137213,20507,3036
137214,20508,13432
137215,20508,1727
137216,20509,12493
137217,20509,1764
137218,20510,1649
137219,20510,556
137220,20511,2429
137221,20511,4785
137222,20512,68
137223,20513,772
137224,20514,557
137225,20515,102
137226,20515,1133
137227,20516,129
137228,20517,557
137229,20518,557
137230,20519,1108
137231,20519,13122
137232,20519,1088
137233,20519,789
137234,20519,95
137235,20520,13433
137236,20520,13434
137237,20520,4680
137238,20521,2515
137239,20522,3185
137240,20523,13435
137241,20523,4268
137242,20523,13436
137243,20523,13437
137244,20524,4863
137245,20524,4274
137246,20524,13438
137247,20524,13439
137248,20524,653
137249,20524,1206
137250,20524,980
137251,20524,13440
137252,20524,7166
137253,20525,467
137254,20525,501
137255,20525,120
137256,20526,13441
137257,20527,13442
137258,20527,7531
137259,20527,11271
137260,20528,2947
137261,20528,6222
137262,20529,467
137263,20529,1354
137264,20530,11298
137265,20531,2135
137266,20532,4200
137267,20532,325
137268,20532,59
137269,20532,206
137270,20532,4201
137271,20533,5962
137272,20533,206
137273,20533,5963
137274,20533,68
137275,20533,5964
137276,20533,922
137277,20534,3758
137278,20534,3759
137279,20534,13443
137280,20535,2627
137281,20535,13444
137282,20536,61
137283,20537,6831
137284,20538,6985
137285,20539,1140
137286,20539,13396
137287,20540,206
137288,20540,798
137289,20540,309
137290,20541,2463
137291,20541,1096
137292,20541,4274
137293,20541,150
137294,20541,309
137295,20542,11298
137296,20543,13445
137297,20544,1077
137298,20544,1415
137299,20544,1623
137300,20544,6496
137301,20545,8220
137302,20546,436
137303,20547,3612
137304,20548,13446
137305,20548,351
137306,20548,417
137307,20549,1132
137308,20550,659
137309,20551,95
137310,20552,13447
137311,20553,11973
137312,20553,13448
137313,20553,95
137314,20554,13449
137315,20554,13450
137316,20555,1676
137317,20556,1729
137318,20556,13451
137319,20556,13452
137320,20557,13453
137321,20557,13454
137322,20558,2627
137323,20558,13444
137324,20559,451
137325,20559,436
137326,20559,3687
137327,20559,325
137328,20559,13455
137329,20559,529
137330,20560,13456
137331,20560,13457
137332,20560,13458
137333,20561,3372
137334,20561,174
137335,20562,2710
137336,20563,68
137337,20563,13459
137338,20563,522
137339,20564,7065
137340,20564,13460
137341,20565,9213
137342,20565,9630
137343,20566,13461
137344,20566,11409
137345,20567,652
137346,20567,1280
137347,20567,20
137348,20568,13462
137349,20568,392
137350,20569,61
137351,20569,13463
137352,20569,13464
137353,20569,10319
137354,20570,13465
137355,20570,13466
137356,20571,13467
137357,20571,13468
137358,20572,460
137359,20573,8220
137360,20573,78
137361,20574,13469
137362,20575,13470
137363,20575,13471
137364,20575,12819
137365,20576,13445
137366,20576,13472
137367,20577,801
137368,20577,13473
137369,20578,7362
137370,20578,13474
137371,20579,1008
137372,20579,5366
137373,20579,4785
137374,20580,2172
137375,20580,2174
137376,20580,2176
137377,20581,3831
137378,20582,392
137379,20583,13475
137380,20583,13476
137381,20583,13477
137382,20583,13478
137383,20584,206
137384,20584,649
137385,20585,1744
137386,20585,454
137387,20585,67
137388,20585,1745
137389,20585,705
137390,20585,1746
137391,20585,248
137392,20586,5823
137393,20586,129
137394,20587,11221
137395,20587,3635
137396,20588,8544
137397,20588,870
137398,20589,13479
137399,20589,13480
137400,20590,9927
137401,20590,13481
137402,20591,392
137403,20592,451
137404,20592,297
137405,20592,325
137406,20592,1271
137407,20593,113
137408,20593,121
137409,20593,122
137410,20593,123
137411,20593,124
137412,20593,125
137413,20593,126
137414,20593,127
137415,20593,128
137416,20594,347
137417,20594,348
137418,20595,1649
137419,20595,13482
137420,20596,660
137421,20596,661
137422,20596,662
137423,20597,660
137424,20597,661
137425,20597,662
137426,20598,11575
137427,20598,11576
137428,20599,325
137429,20599,106
137430,20600,26
137431,20600,384
137432,20600,4735
137433,20601,3427
137434,20602,2022
137435,20602,2023
137436,20603,7622
137437,20604,5823
137438,20605,8118
137439,20605,129
137440,20606,20
137441,20607,8287
137442,20608,772
137443,20609,392
137444,20610,342
137445,20610,275
137446,20610,557
137447,20611,436
137448,20611,4704
137449,20612,1595
137450,20613,10346
137451,20614,8544
137452,20614,870
137453,20615,557
137454,20616,13483
137455,20617,6026
137456,20617,13484
137457,20617,565
137458,20618,26
137459,20618,150
137460,20618,946
137461,20618,13485
137462,20618,4450
137463,20618,13486
137464,20618,13487
137465,20618,1632
137466,20618,4875
137467,20618,160
137468,20619,13488
137469,20619,3081
137470,20619,12990
137471,20620,3863
137472,20620,1305
137473,20621,309
137474,20622,345
137475,20622,694
137476,20623,557
137477,20624,1749
137478,20625,2710
137479,20626,206
137480,20626,442
137481,20627,206
137482,20627,442
137483,20627,13489
137484,20628,206
137485,20628,442
137486,20628,13489
137487,20628,3240
137488,20629,206
137489,20629,442
137490,20629,13489
137491,20630,436
137492,20631,13490
137493,20631,11513
137494,20632,68
137495,20632,157
137496,20632,4817
137497,20633,4689
137498,20633,1669
137499,20634,2463
137500,20634,1118
137501,20634,13491
137502,20634,5195
137503,20634,5196
137504,20635,4330
137505,20635,8118
137506,20636,13492
137507,20636,13493
137508,20636,13494
137509,20636,6524
137510,20637,2950
137511,20638,13495
137512,20638,13496
137513,20638,13497
137514,20638,13498
137515,20638,13499
137516,20639,309
137517,20640,13416
137518,20640,5506
137519,20640,13417
137520,20641,26
137521,20641,13500
137522,20641,150
137523,20641,161
137524,20641,13501
137525,20641,13502
137526,20641,13503
137527,20641,653
137528,20641,13504
137529,20641,1632
137530,20641,160
137531,20641,7166
137532,20642,13505
137533,20643,13506
137534,20643,13507
137535,20643,13508
137536,20643,13509
137537,20644,5359
137538,20645,13510
137539,20646,1990
137540,20647,9213
137541,20647,9630
137542,20648,1173
137543,20649,95
137544,20650,5486
137545,20650,1305
137546,20651,1002
137547,20651,150
137548,20651,156
137549,20651,8191
137550,20651,6496
137551,20651,1627
137552,20651,980
137553,20651,157
137554,20651,9434
137555,20652,2429
137556,20652,4785
137557,20653,5409
137558,20653,7435
137559,20654,10346
137560,20654,7402
137561,20654,5790
137562,20655,4600
137563,20656,2538
137564,20656,2539
137565,20657,1097
137566,20657,1098
137567,20658,309
137568,20659,95
137569,20660,7567
137570,20661,557
137571,20661,68
137572,20662,9567
137573,20662,13511
137574,20662,2040
137575,20663,13512
137576,20663,13513
137577,20664,12666
137578,20664,1846
137579,20664,801
137580,20665,13514
137581,20666,13515
137582,20666,3776
137583,20667,6703
137584,20667,6704
137585,20667,4469
137586,20667,2045
137587,20668,13475
137588,20668,13476
137589,20668,13477
137590,20668,13478
137591,20669,13516
137592,20669,13517
137593,20670,3617
137594,20670,4098
137595,20671,10200
137596,20671,582
137597,20672,12016
137598,20672,6930
137599,20673,129
137600,20673,130
137601,20673,109
137602,20673,131
137603,20673,132
137604,20673,133
137605,20673,134
137606,20674,297
137607,20674,270
137608,20674,669
137609,20674,2465
137610,20675,6681
137611,20676,6631
137612,20677,1254
137613,20677,6326
137614,20677,2324
137615,20678,2856
137616,20679,1118
137617,20680,13518
137618,20681,5592
137619,20682,324
137620,20682,325
137621,20682,290
137622,20682,326
137623,20682,240
137624,20682,327
137625,20682,68
137626,20682,328
137627,20682,248
137628,20682,120
137629,20683,2861
137630,20683,13519
137631,20684,13520
137632,20684,3000
137633,20684,13521
137634,20685,2668
137635,20685,2660
137636,20686,467
137637,20686,58
137638,20686,325
137639,20686,68
137640,20686,416
137641,20686,417
137642,20686,120
137643,20687,467
137644,20687,58
137645,20687,325
137646,20687,68
137647,20687,416
137648,20687,417
137649,20687,120
137650,20688,6648
137651,20689,113
137652,20689,204
137653,20689,442
137654,20689,2521
137655,20689,5087
137656,20689,5088
137657,20690,6638
137658,20691,352
137659,20691,460
137660,20692,61
137661,20692,13522
137662,20692,10540
137663,20693,1008
137664,20693,4596
137665,20693,2155
137666,20694,3542
137667,20694,7651
137668,20695,2281
137669,20696,8979
137670,20697,4527
137671,20697,565
137672,20698,13523
137673,20699,150
137674,20699,5052
137675,20700,2743
137676,20702,13524
137677,20702,13525
137678,20703,2344
137679,20703,13526
137680,20704,6985
137681,20705,392
137682,20706,13527
137683,20707,11973
137684,20707,95
137685,20708,652
137686,20708,9811
137687,20709,13528
137688,20709,2760
137689,20710,2868
137690,20710,9058
137691,20710,5444
137692,20711,6938
137693,20712,565
137694,20713,6020
137695,20714,2229
137696,20714,2230
137697,20714,565
137698,20715,13529
137699,20715,5427
137700,20716,1008
137701,20716,13530
137702,20717,300
137703,20717,2312
137704,20717,206
137705,20717,301
137706,20718,556
137707,20718,7179
137708,20719,615
137709,20719,68
137710,20719,120
137711,20720,801
137712,20720,1854
137713,20720,1855
137714,20720,1856
137715,20721,13531
137716,20722,219
137717,20723,175
137718,20724,95
137719,20725,13532
137720,20726,95
137721,20727,95
137722,20728,89
137723,20728,95
137724,20728,101
137725,20729,61
137726,20729,13533
137727,20730,13055
137728,20730,13534
137729,20730,1305
137730,20731,1118
137731,20732,12548
137732,20732,7322
137733,20732,12549
137734,20732,12550
137735,20733,7042
137736,20734,3818
137737,20734,13535
137738,20735,13536
137739,20735,13537
137740,20736,5040
137741,20737,151
137742,20737,4809
137743,20737,984
137744,20737,4817
137745,20738,13538
137746,20738,13539
137747,20738,13540
137748,20739,98
137749,20739,99
137750,20739,95
137751,20739,12338
137752,20740,8910
137753,20740,1754
137754,20741,10931
137755,20741,161
137756,20741,3017
137757,20741,5304
137758,20741,5502
137759,20742,1215
137760,20743,13541
137761,20744,13542
137762,20744,13543
137763,20745,454
137764,20745,646
137765,20745,13544
137766,20746,11078
137767,20747,13545
137768,20748,175
137769,20749,79
137770,20749,615
137771,20749,61
137772,20749,798
137773,20750,13546
137774,20751,13547
137775,20751,6211
137776,20752,9631
137777,20753,8544
137778,20753,870
137779,20754,206
137780,20754,522
137781,20755,1173
137782,20755,4786
137783,20755,2198
137784,20755,13548
137785,20756,735
137786,20756,657
137787,20757,7112
137788,20757,188
137789,20758,2776
137790,20758,13549
137791,20758,13550
137792,20759,6985
137793,20760,557
137794,20761,13551
137795,20761,9875
137796,20762,5235
137797,20762,13552
137798,20762,13553
137799,20762,1549
137800,20763,13554
137801,20764,392
137802,20765,13555
137803,20765,13556
137804,20765,13557
137805,20765,13558
137806,20765,13559
137807,20766,13560
137808,20767,13561
137809,20767,4553
137810,20768,275
137811,20768,3147
137812,20769,4305
137813,20769,13562
137814,20770,4310
137815,20771,13563
137816,20771,13564
137817,20772,4566
137818,20773,801
137819,20773,1849
137820,20773,1850
137821,20773,1851
137822,20774,7685
137823,20775,13565
137824,20775,13566
137825,20775,13567
137826,20776,13568
137827,20777,4785
137828,20778,13569
137829,20778,13570
137830,20778,13571
137831,20779,6985
137832,20780,915
137833,20780,3115
137834,20781,972
137835,20781,2264
137836,20781,126
137837,20781,2265
137838,20782,11973
137839,20782,3160
137840,20782,95
137841,20783,13432
137842,20783,1727
137843,20784,12807
137844,20784,13002
137845,20784,13056
137846,20785,13572
137847,20785,13573
137848,20785,13574
137849,20785,13575
137850,20786,3115
137851,20787,13576
137852,20788,95
137853,20789,13577
137854,20790,13551
137855,20790,9875
137856,20791,2856
137857,20792,9742
137858,20793,9742
137859,20794,7721
137860,20795,1238
137861,20795,290
137862,20795,1220
137863,20796,95
137864,20797,9742
137865,20798,7476
137866,20798,7477
137867,20799,309
137868,20800,2233
137869,20800,5298
137870,20801,13578
137871,20802,26
137872,20802,333
137873,20802,95
137874,20803,1579
137875,20804,13579
137876,20804,13580
137877,20804,2780
137878,20805,12307
137879,20806,9742
137880,20807,467
137881,20807,2483
137882,20807,522
137883,20808,4274
137884,20808,11752
137885,20808,3134
137886,20808,13196
137887,20809,9434
137888,20810,13581
137889,20810,13582
137890,20810,13583
137891,20811,13584
137892,20812,2965
137893,20813,392
137894,20814,1676
137895,20814,2232
137896,20814,2641
137897,20815,26
137898,20815,220
137899,20815,3915
137900,20815,301
137901,20816,188
137902,20817,5775
137903,20817,10117
137904,20817,5777
137905,20817,6199
137906,20818,1729
137907,20819,940
137908,20819,7148
137909,20820,13585
137910,20821,151
137911,20821,5645
137912,20821,5646
137913,20821,4816
137914,20822,6020
137915,20823,10491
137916,20823,4599
137917,20823,10492
137918,20824,10491
137919,20824,4599
137920,20824,10492
137921,20825,10491
137922,20825,4599
137923,20825,10492
137924,20826,5938
137925,20827,5938
137926,20828,5938
137927,20829,2710
137928,20830,5427
137929,20831,309
137930,20832,6020
137931,20833,5688
137932,20833,13586
137933,20834,4856
137934,20834,13587
137935,20834,13588
137936,20835,557
137937,20836,175
137938,20837,3373
137939,20837,1000
137940,20837,4953
137941,20838,95
137942,20838,309
137943,20839,13589
137944,20839,12807
137945,20840,1337
137946,20840,2477
137947,20840,13590
137948,20840,796
137949,20840,61
137950,20840,202
137951,20840,13591
137952,20840,565
137953,20841,944
137954,20842,1501
137955,20843,3853
137956,20844,13592
137957,20845,9742
137958,20846,10632
137959,20847,8069
137960,20847,13593
137961,20847,13594
137962,20848,4092
137963,20849,1002
137964,20849,1618
137965,20849,9056
137966,20849,13595
137967,20849,13596
137968,20849,4450
137969,20849,157
137970,20850,174
137971,20850,175
137972,20851,8347
137973,20851,8348
137974,20851,8349
137975,20852,13597
137976,20853,13598
137977,20853,13599
137978,20854,61
137979,20855,13600
137980,20856,11973
137981,20856,95
137982,20857,95
137983,20858,1204
137984,20858,821
137985,20858,2240
137986,20859,95
137987,20860,7776
137988,20860,13601
137989,20861,3413
137990,20862,1413
137991,20862,9811
137992,20862,150
137993,20862,12441
137994,20862,978
137995,20863,1354
137996,20863,125
137997,20864,471
137998,20864,325
137999,20864,408
138000,20864,87
138001,20864,248
138002,20864,417
138003,20864,1133
138004,20865,10491
138005,20865,4599
138006,20865,10492
138007,20866,8042
138008,20867,9532
138009,20868,10931
138010,20868,869
138011,20868,3017
138012,20868,151
138013,20869,95
