id,book_id,author_id
66159,27759,9269
66160,27760,9093
66161,27761,61
66162,27762,9270
66163,27763,9271
66164,27764,6720
66165,27765,9272
66166,27766,9273
66167,27767,9274
66168,27768,7677
66169,27769,1143
66170,27770,4597
66171,27771,650
66172,27772,6508
66173,27773,8752
66174,27774,6984
66175,27775,9275
66176,27776,9276
66177,27777,9277
66178,27778,9278
66179,27779,3049
66180,27780,31
66181,27781,9279
66182,27782,9280
66183,27783,4278
66184,27784,9281
66185,27785,9282
66186,27786,1142
66187,27787,3437
66188,27789,9283
66189,27789,9284
66190,27790,9285
66191,27791,5510
66192,27792,190
66193,27793,1711
66194,27794,9284
66195,27794,9283
66196,27795,9286
66197,27797,9287
66198,27798,9288
66199,27799,5521
66200,27800,7012
66201,27800,9289
66202,27801,9290
66203,27802,1827
66204,27803,9167
66205,27804,39
66206,27805,147
66207,27806,2664
66208,27807,8752
66209,27808,9291
66210,27809,9291
66211,27810,4250
66212,27811,1203
66213,27813,1740
66214,27814,42
66215,27815,112
66216,27816,679
66217,27817,9292
66218,27818,112
66219,27819,9293
66220,27820,4945
66221,27821,9294
66222,27822,748
66223,27823,112
66224,27824,9295
66225,27825,6374
66226,27827,4279
66227,27828,9296
66228,27829,9297
66229,27830,9298
66230,27831,9299
66231,27832,73
66232,27833,9300
66233,27834,2169
66234,27835,9301
66235,27836,9302
66236,27837,9303
66237,27838,4796
66238,27839,4796
66239,27840,5861
66240,27841,9304
66241,27841,9305
66242,27842,9306
66243,27843,1023
66244,27844,5059
66245,27845,1443
66246,27846,2307
66247,27847,9307
66248,27848,9308
66249,27849,9279
66250,27850,944
66251,27851,9309
66252,27852,9310
66253,27853,9311
66254,27854,2216
66255,27855,9312
66256,27856,9313
66257,27857,3241
66258,27858,39
66259,27859,9314
66260,27860,4869
66261,27861,9315
66262,27862,9316
66263,27863,4583
66264,27864,112
66265,27865,9317
66266,27866,698
66267,27867,112
66268,27868,654
66269,27869,9318
66270,27870,127
66271,27871,9319
66272,27872,4226
66273,27873,2286
66274,27874,1324
66275,27875,4782
66276,27876,9320
66277,27877,6472
66278,27878,9321
66279,27880,92
66280,27881,9322
66281,27882,9323
66282,27883,9324
66283,27884,1587
66284,27885,112
66285,27886,9325
66286,27887,478
66287,27888,9326
66288,27890,9327
66289,27891,9328
66290,27892,9329
66291,27893,112
66292,27894,55
66293,27895,679
66294,27896,679
66295,27897,3057
66296,27898,9330
66297,27899,9330
66298,27900,9091
66299,27901,9331
66300,27902,8301
66301,27903,371
66302,27904,9332
66303,27905,1993
66304,27906,6793
66305,27907,3057
66306,27908,3057
66307,27909,6793
66308,27910,6793
66309,27911,2887
66310,27912,9333
66311,27913,2887
66312,27914,5043
66313,27915,600
66314,27916,6125
66315,27917,9334
66316,27918,6142
66317,27919,9335
66318,27920,9336
66319,27921,9337
66320,27922,9338
66321,27923,191
66322,27924,33
66323,27925,9339
66324,27926,9340
62512,24076,7787
62513,24077,7788
62514,24078,2586
62515,24079,7789
62516,24080,7790
62517,24081,7731
62518,24082,7790
62519,24083,5260
62520,24084,112
62521,24085,6823
62522,24086,306
62523,24087,4074
62524,24088,7791
62525,24089,2344
62526,24090,7792
62527,24091,7192
62528,24092,2992
62529,24093,610
62530,24094,4648
62531,24095,112
62532,24096,3447
62533,24097,334
62534,24099,7677
62535,24100,7793
62536,24101,7794
62537,24102,2975
62538,24103,299
62539,24104,5323
62540,24105,6823
62541,24106,7795
62542,24107,7796
62543,24108,1506
62544,24109,1314
62545,24110,7797
62546,24111,39
62547,24112,7798
62548,24113,7799
62549,24114,7762
62550,24115,7800
62551,24116,6386
62552,24117,39
62553,24118,7801
62554,24119,6030
62555,24120,7224
62556,24121,7802
62557,24122,7803
62558,24123,7804
62559,24124,241
62560,24125,7805
62561,24126,944
62562,24127,3558
62563,24128,112
62564,24129,6847
62565,24130,853
62566,24131,99
62567,24132,99
62568,24133,99
62569,24134,7806
62570,24135,7192
62571,24136,7721
62572,24137,7807
62573,24138,7808
62574,24139,7808
62575,24140,2835
62576,24141,7809
62577,24142,7810
62578,24143,7746
62579,24144,7745
62580,24145,31
62581,24146,7811
62582,24146,3782
62583,24147,7812
62584,24148,4993
62585,24149,5323
62586,24150,7813
62587,24151,7591
62588,24152,7814
62589,24153,7815
62590,24154,7816
62591,24155,2835
62592,24156,7817
62593,24157,112
62594,24158,112
62595,24159,2391
62596,24160,4085
62597,24161,7801
62598,24162,7818
62599,24163,7819
62600,24164,5418
62601,24165,4168
62602,24166,7192
62603,24167,985
62604,24168,7820
62605,24169,6239
62606,24170,39
62607,24172,7821
62608,24173,7822
62609,24174,7823
62610,24175,6355
62611,24176,7824
62612,24177,7825
62613,24178,2666
62614,24179,7826
62615,24180,7231
62616,24181,1393
62617,24182,1827
62618,24183,7827
62619,24184,7722
62620,24185,39
62621,24186,7828
62622,24186,1211
62623,24187,7196
62624,24188,112
62625,24189,7829
62626,24190,7830
62627,24191,7831
62628,24192,7832
62629,24193,7833
62630,24194,7834
62631,24195,7835
62632,24196,5901
62633,24197,7836
62634,24198,7192
62635,24199,7837
62636,24199,73
62637,24200,854
62638,24201,2818
62639,24202,1714
62640,24203,112
62641,24204,632
62642,24205,7838
62643,24206,7839
62644,24207,112
62645,24208,7840
62646,24209,7647
62647,24210,7224
62648,24211,561
62649,24212,1821
62650,24213,1821
62651,24214,1821
62652,24215,488
62653,24216,3481
62654,24217,233
62655,24218,276
62656,24219,7841
62657,24220,894
62658,24221,7842
62659,24222,7843
62660,24223,7844
62661,24224,7708
62662,24225,7845
62663,24226,7846
62664,24227,7677
62665,24228,2080
62666,24229,7847
62667,24230,7848
62668,24231,7849
62669,24232,39
62670,24233,7850
62671,24234,7851
62672,24235,2172
62673,24236,764
62674,24237,7852
62675,24238,7853
62676,24239,7809
62677,24240,7854
62678,24241,7855
62679,24242,7856
62680,24243,4254
62681,24244,893
62682,24245,7857
62683,24246,7858
62684,24247,7482
62685,24248,7859
62686,24249,906
62687,24250,7860
62688,24250,7861
62689,24251,1235
62690,24252,241
62691,24253,5826
62692,24254,5187
62693,24255,73
62694,24256,6243
62695,24257,1898
62696,24258,6944
62697,24259,498
62698,24259,174
62699,24260,7862
62700,24261,112
62701,24262,6358
62702,24264,2540
62703,24265,112
62704,24266,7863
62705,24267,6798
62706,24268,2887
62707,24269,629
62708,24270,1136
62709,24271,7864
62710,24272,7865
62711,24273,7866
62712,24274,5780
62713,24275,5780
62714,24276,5780
62715,24277,7867
62716,24278,7868
62717,24279,7869
62718,24280,818
62719,24281,7870
62720,24282,7871
62721,24283,241
62722,24284,6243
62723,24285,330
62724,24286,247
62725,24287,7500
62726,24288,748
62727,24289,73
62728,24290,5780
62729,24291,7315
62730,24292,6063
62731,24293,7872
62732,24294,7873
62733,24295,7874
62734,24296,7875
62735,24297,4771
62736,24298,7876
62737,24299,4771
62738,24300,73
62739,24301,4771
62740,24302,7192
62741,24303,7877
62742,24304,6755
62743,24305,7731
62744,24306,1393
62745,24307,7878
62746,24307,7879
62747,24307,7880
62748,24307,7881
62749,24308,5156
62750,24309,7882
62751,24310,7883
62752,24311,6976
62753,24312,7884
62754,24313,650
62755,24314,7885
62756,24315,4250
62757,24316,7886
62758,24317,5023
62759,24318,112
62760,24319,5418
62761,24320,7887
62762,24321,7888
62763,24322,112
62764,24323,112
62765,24324,112
62766,24325,7889
62767,24326,2062
62768,24327,7890
62769,24328,7891
62770,24329,2955
62771,24330,7892
62772,24331,324
62773,24332,7893
62774,24333,7894
62775,24334,1843
62776,24335,7895
62777,24336,7567
62778,24337,1127
62779,24338,6796
62780,24339,4945
62781,24340,5015
62782,24341,7896
62783,24342,944
62784,24343,112
62785,24344,7897
62786,24345,7898
62787,24346,90
62788,24347,7572
62789,24348,99
62790,24349,99
62791,24350,99
62792,24351,99
62793,24352,7899
62794,24353,7900
62795,24354,7901
62796,24355,762
62797,24356,7902
62798,24357,112
62799,24358,112
62800,24359,3811
62801,24360,7903
62802,24361,1064
62803,24362,7400
62804,24363,337
62805,24364,690
62806,24365,7904
62807,24366,7905
62808,24367,7906
62809,24368,7907
62810,24369,7731
62811,24370,7482
62812,24371,1384
62813,24372,7908
62814,24373,7909
62815,24374,7741
62816,24375,7191
62817,24376,6667
62818,24377,6779
62819,24378,7910
62820,24379,7911
62821,24380,7912
62822,24381,7913
62823,24382,7867
62824,24383,7316
62825,24384,73
62826,24385,7914
62827,24386,7915
62828,24387,73
62829,24388,976
62830,24389,1393
62831,24390,7916
62832,24391,7917
62833,24392,7918
62834,24393,2835
62835,24394,2835
62836,24395,6887
62837,24396,7919
62838,24397,7191
62839,24398,112
62840,24399,7920
62841,24400,1118
62842,24401,5418
62843,24402,7921
62844,24403,3094
62845,24403,7922
62846,24404,7923
62847,24405,4014
62848,24406,2728
62849,24407,7924
62850,24408,112
62851,24409,6607
62852,24410,929
62853,24411,5418
62854,24412,6796
62855,24413,7925
62856,24414,112
62857,24415,241
62858,24416,7926
62859,24417,7927
62860,24418,7928
62861,24419,5775
62862,24420,73
62863,24421,73
62864,24422,7708
62865,24423,7929
62866,24424,2149
62867,24425,6695
62868,24426,1393
62869,24427,7930
62870,24428,327
62871,24429,4404
62872,24430,766
62873,24431,7931
62874,24435,3225
62875,24436,7192
62876,24437,1298
62877,24438,7932
62878,24439,7933
62879,24440,7934
62880,24441,7935
62881,24442,7936
62882,24443,7937
62883,24444,7192
62884,24445,285
62885,24446,1136
62886,24447,7938
62887,24448,7939
62888,24449,5298
62889,24450,869
62890,24451,7940
62891,24452,7383
62892,24453,112
62893,24454,6793
62894,24455,5252
62895,24456,7941
62896,24457,455
62897,24458,4181
62898,24459,38
62899,24460,7399
62900,24461,2778
62901,24462,7942
62902,24463,4945
62903,24464,4945
62904,24465,39
62905,24466,580
62906,24467,5464
62907,24468,7943
62908,24469,7944
62909,24470,561
62910,24471,7945
62911,24472,7946
62912,24474,112
62913,24475,112
62914,24476,112
62915,24477,112
62916,24478,112
62917,24479,112
62918,24480,4015
62919,24481,7947
62920,24482,5989
62921,24483,7948
62922,24484,112
62923,24485,5298
62924,24486,7949
62925,24487,7950
62926,24488,1827
62927,24489,2850
62928,24490,5874
62929,24491,112
62930,24492,2992
62931,24493,789
62932,24494,7951
62933,24495,7952
62934,24496,7953
62935,24497,5413
62936,24498,5413
62937,24499,807
62938,24500,7954
62939,24501,33
62940,24502,6142
62941,24503,2887
62942,24504,7955
62943,24505,7892
62944,24506,7956
62945,24507,7957
62946,24508,4675
62947,24509,1341
62948,24510,7958
62949,24511,7647
62950,24512,7959
62951,24513,7960
62952,24514,4945
62953,24515,112
62954,24516,3057
62955,24517,7961
62956,24518,304
62957,24519,7962
62958,24520,6360
62959,24521,7192
62960,24522,7963
62961,24523,7964
62962,24524,7965
62963,24525,7966
62964,24526,6243
62965,24527,500
62966,24528,7967
62967,24529,7192
62968,24530,7968
62969,24531,112
62970,24532,1599
62971,24533,6958
62972,24534,7969
62973,24535,7970
62974,24536,580
62975,24537,7971
62976,24538,7972
62977,24540,1450
62978,24541,7973
62979,24542,7838
62980,24543,7974
62981,24544,241
62982,24545,1569
62983,24546,3409
62984,24547,6142
62985,24548,7975
62986,24549,7316
62987,24550,7976
62988,24551,7977
62989,24553,2992
62990,24554,241
62991,24555,7978
62992,24556,7979
62993,24557,241
62994,24558,6887
62995,24560,914
62996,24561,7980
62997,24562,7981
62998,24564,7982
62999,24565,6793
63000,24566,7983
63001,24567,7984
63002,24568,7985
63003,24569,3020
63004,24570,6230
63005,24571,3370
63006,24572,7986
63007,24573,7451
63008,24574,6243
63009,24575,7987
63010,24576,7988
63011,24577,4600
63012,24578,38
63013,24579,7989
63014,24580,5703
63015,24581,7990
63016,24582,241
63017,24583,7991
63018,24584,1135
63019,24585,7992
63020,24586,6775
63021,24587,4381
63022,24588,7993
63023,24589,1569
63024,24590,1569
63025,24591,7994
63026,24592,1569
63027,24593,1818
63028,24594,4773
63029,24595,498
63030,24596,7995
63031,24597,1614
63032,24598,587
63033,24599,1396
63034,24600,7996
63035,24601,3198
63036,24602,6793
63037,24603,7997
63038,24604,4350
63039,24604,4351
63040,24605,7998
63041,24606,7999
63042,24607,825
63043,24608,1569
63044,24609,7567
63045,24610,8000
63046,24611,7554
63047,24612,8001
63048,24612,8002
63049,24612,8003
63050,24612,8004
63051,24613,7207
63052,24614,8005
63053,24615,6793
63054,24616,6888
63055,24617,306
63056,24618,8006
63057,24619,8007
63058,24620,8008
63059,24621,8009
63060,24622,5644
63061,24625,8010
63062,24626,8011
63063,24627,8012
63064,24627,8013
63065,24628,1569
63066,24630,3300
63067,24631,241
63068,24632,6769
63069,24633,8014
63070,24634,8015
63071,24635,4688
63072,24636,8016
63073,24637,8017
63074,24639,1136
63075,24640,1136
63076,24641,1136
63077,24642,1136
63078,24643,8018
63079,24644,73
63080,24645,2178
63081,24646,8019
63082,24647,8020
63083,24648,8021
63084,24649,5599
63085,24650,8022
63086,24651,827
63087,24652,932
63088,24653,8023
63089,24654,8024
63090,24655,8025
63091,24656,5289
63092,24657,8026
63093,24658,6775
63094,24659,1118
63095,24660,241
63096,24661,8027
63097,24662,6142
63098,24663,4690
63099,24664,8028
63100,24665,8029
63101,24666,6142
63102,24667,8030
63103,24668,1428
63104,24669,73
63105,24670,5258
63106,24671,8031
63107,24672,1522
63108,24673,914
63109,24674,1998
63110,24675,8032
63111,24676,8033
63112,24677,8034
63113,24678,6142
63114,24679,8035
63115,24680,73
63116,24681,8036
63117,24682,8037
63118,24683,870
63119,24684,8038
63120,24685,8039
63121,24686,4250
63122,24687,1112
63123,24688,8040
63124,24689,1289
63125,24690,8041
63126,24691,4945
63127,24692,39
63128,24693,8042
63129,24694,39
63130,24695,3155
63131,24696,7498
63132,24697,8043
63133,24698,241
63134,24699,8044
63135,24700,3596
63136,24701,8045
63137,24702,1641
63138,24702,8046
63139,24703,39
63140,24704,2403
63141,24705,8047
63142,24706,6677
63143,24707,7192
63144,24708,8048
63145,24709,8049
63146,24710,6882
63147,24711,2762
63148,24712,8050
63149,24713,207
63150,24714,6945
63151,24715,6142
63152,24716,2754
63153,24717,8051
63154,24717,8052
63155,24718,7195
63156,24719,8053
63157,24720,112
63158,24721,7487
63159,24723,7231
63160,24724,986
63161,24725,8054
63162,24726,3339
63163,24727,8055
63164,24728,766
63165,24729,8056
63166,24730,8057
63167,24731,1569
63168,24732,1807
63169,24733,8058
63170,24734,39
63171,24735,8059
63172,24735,1010
63173,24736,39
63174,24737,789
63175,24738,73
63176,24739,8060
63177,24740,8061
63178,24741,8062
63179,24742,601
63180,24743,647
63181,24744,6121
63182,24745,8063
63183,24746,1697
63184,24747,7949
63185,24748,6796
63186,24749,7482
63187,24750,8064
63188,24751,6822
63189,24752,8065
63190,24753,1298
63191,24754,453
63192,24755,6142
63193,24756,4207
63194,24757,8066
63195,24758,473
63196,24759,8067
63197,24760,112
63198,24761,670
63199,24762,3926
63200,24763,1818
63201,24764,6079
63202,24765,8068
63203,24766,8069
63204,24767,869
63205,24768,7281
63206,24769,911
63207,24770,84
63208,24771,8070
63209,24772,69
63210,24773,55
63211,24774,6796
63212,24775,241
63213,24776,112
63214,24777,55
63215,24778,39
63216,24779,7231
63217,24780,6377
63218,24781,7227
63219,24782,8071
63220,24783,2341
63221,24784,2810
63222,24785,6061
63223,24787,6316
63224,24788,8072
63225,24789,41
63226,24791,8073
63227,24792,8074
63228,24793,1336
63229,24794,8075
63230,24795,39
63231,24796,647
63232,24797,8076
63233,24797,8077
63234,24799,498
63235,24800,5143
63236,24801,59
63237,24802,1160
63238,24803,112
63239,24804,8078
63240,24805,1136
63241,24806,1136
63242,24807,1136
63243,24808,859
63244,24809,8079
63245,24810,8080
63246,24811,2547
63247,24812,6142
63248,24813,3057
63249,24814,2887
63250,24815,8081
63251,24816,8082
63252,24817,8083
63253,24818,469
63254,24819,8084
63255,24820,8085
63256,24821,3057
63257,24822,191
63258,24823,86
63259,24824,8086
63260,24825,73
63261,24826,1501
63262,24827,1501
63263,24828,1501
63264,24829,5181
63265,24830,333
63266,24831,1827
63267,24832,6007
63268,24833,8087
63269,24834,73
63270,24835,1136
63271,24836,1136
63272,24837,1136
63273,24838,1136
63274,24839,591
63275,24840,914
63276,24841,8088
63277,24842,8089
63278,24843,8090
63279,24844,8091
63280,24845,8092
63281,24846,7577
63282,24847,8093
63283,24848,116
63284,24849,39
63285,24850,471
63286,24851,112
63287,24852,8094
63288,24853,8045
63289,24854,6212
63290,24855,8095
63291,24855,8096
63292,24856,629
63293,24857,1599
63294,24858,2169
63295,24859,6793
63296,24860,1666
63297,24861,8016
63298,24862,8097
63299,24863,1256
63300,24864,7984
63301,24865,7604
63302,24866,241
63303,24867,73
63304,24868,8098
63305,24869,3790
63306,24870,8099
63307,24871,3057
63308,24872,1569
63309,24873,32
63310,24874,32
63311,24875,32
63312,24876,32
63313,24877,32
63314,24878,32
63315,24879,206
63316,24880,7582
63317,24881,1569
63318,24883,8100
63319,24884,8101
63320,24885,112
63321,24886,8102
63322,24887,8103
63323,24889,8104
63324,24890,8105
63325,24891,8106
63326,24892,112
63327,24893,8107
63328,24894,39
63329,24895,1136
63330,24896,1136
63331,24897,8108
63332,24898,2237
63333,24899,89
63334,24900,112
63335,24901,8109
63336,24902,112
63337,24903,6637
63338,24904,112
63339,24905,8110
63340,24906,8111
63341,24907,944
63342,24908,8112
63343,24909,3057
63344,24910,7930
63345,24911,8113
63346,24912,8114
63347,24913,8115
63348,24914,2653
63349,24915,193
63350,24916,6798
63351,24917,806
63352,24918,3057
63353,24919,8116
63354,24920,869
63355,24921,8117
63356,24922,698
63357,24923,438
63358,24924,5459
63359,24924,6262
63360,24925,8118
63361,24926,3057
63362,24927,8119
63363,24928,8120
63364,24929,869
63365,24930,8121
63366,24931,8122
63367,24932,8123
63368,24933,869
63369,24934,8124
63370,24936,498
63371,24937,3061
63372,24938,112
63373,24939,112
63374,24940,112
63375,24941,112
63376,24942,112
63377,24943,112
63378,24944,8125
63379,24945,7706
63380,24946,1740
63381,24947,8126
63382,24948,8127
63383,24949,7454
63384,24950,8128
63385,24951,65
63386,24952,1136
63387,24953,1136
63388,24954,1136
63389,24955,6910
63390,24956,73
63391,24957,4945
63392,24958,7185
63393,24959,4397
63394,24961,8129
63395,24962,5459
63396,24962,6262
63397,24963,6821
63398,24964,5616
63399,24965,8130
63400,24966,8119
63401,24967,123
63402,24968,8131
63403,24969,3879
63404,24970,8132
63405,24971,8133
63406,24972,6681
63407,24973,8134
63408,24974,5289
63409,24975,6672
63410,24976,3737
63411,24977,8135
63412,24978,8136
63413,24979,8137
63414,24980,4160
63415,24981,8138
63416,24982,112
63417,24983,8139
63418,24984,8140
63419,24985,59
63420,24986,3737
63421,24987,39
63422,24988,444
63423,24989,7167
63424,24990,8141
63425,24991,8142
63426,24992,112
63427,24993,1827
63428,24994,8143
63429,24995,1136
63430,24996,1136
63431,24997,1136
63432,24998,1136
63433,24999,1136
63434,25000,8144
63435,25001,299
63436,25002,1823
63437,25003,2178
63438,25004,8145
63439,25005,8146
63440,25006,4477
63441,25007,7838
63442,25008,8147
63443,25010,112
63444,25011,8148
63445,25012,689
63446,25013,8149
63447,25014,510
63448,25016,202
63449,25017,1402
63450,25018,8150
63451,25019,55
63452,25020,8151
63453,25020,8152
63454,25021,73
63455,25022,8153
63456,25023,478
63457,25024,7289
63458,25025,2169
63459,25026,8154
63460,25027,73
63461,25028,7192
63462,25029,8155
63463,25030,112
63464,25031,7911
63465,25032,6142
63466,25033,8156
63467,25034,8157
63468,25034,8156
63469,25035,8158
63470,25036,7678
63471,25037,8159
63472,25037,8160
63473,25038,869
63474,25039,8161
63475,25040,8162
63476,25041,8163
63477,25042,8164
63478,25043,8165
63479,25044,6212
63480,25045,7156
63481,25046,8166
63482,25047,112
63483,25048,8167
63484,25049,8168
63485,25050,8169
63486,25050,8170
63487,25051,5323
63488,25052,8171
63489,25053,510
63490,25054,8172
63491,25055,8173
63492,25056,1136
63493,25057,1136
63494,25058,1136
63495,25059,1136
63496,25060,1136
63497,25061,7192
63498,25062,8174
63499,25063,796
63500,25064,112
63501,25065,112
63502,25066,112
63503,25067,8175
63504,25068,8176
63505,25069,73
63506,25070,1264
63507,25071,215
63508,25072,112
63509,25073,8177
63510,25074,8178
63511,25075,8179
63512,25076,3140
63513,25077,932
63514,25078,7546
63515,25079,8180
63516,25080,3659
63517,25081,3085
63518,25082,5940
63519,25083,112
63520,25084,8181
63521,25085,8182
63522,25086,8183
63523,25087,8184
63524,25088,8185
63525,25089,8186
63526,25090,1569
63527,25091,8187
63528,25091,8188
63529,25092,6260
63530,25093,112
63531,25094,8189
63532,25095,2840
63533,25096,6260
63534,25097,5883
63535,25098,8190
63536,25099,8191
63537,25100,8192
63538,25101,112
63539,25102,1168
63540,25103,589
63541,25104,8193
63542,25105,1136
63543,25106,1136
63544,25107,1136
63545,25108,1136
63546,25109,1136
63547,25110,7105
63548,25111,8194
63549,25112,8195
63550,25113,8196
63551,25114,4945
63552,25115,3317
63553,25116,112
63554,25117,8197
63555,25118,1546
63556,25119,8198
63557,25120,8148
63558,25121,8199
63559,25122,3886
63560,25123,8200
63561,25124,7692
63562,25125,8201
63563,25126,8202
63564,25127,2887
63565,25128,8203
63566,25129,7836
63567,25130,8204
63568,25131,8205
63569,25132,473
63570,25133,7167
63571,25134,8206
63572,25135,8207
63573,25136,3737
63574,25137,8208
63575,25138,8209
63576,25139,8210
63577,25140,3680
63578,25141,8211
63579,25142,8212
63580,25143,717
63581,25144,8213
63582,25145,2178
63583,25146,73
63584,25148,8214
63585,25149,8215
63586,25150,159
63587,25151,159
63588,25152,3737
63589,25153,15
63590,25154,3111
63591,25155,8216
63592,25156,8217
63593,25157,8218
63594,25158,8219
63595,25159,4890
63596,25160,8220
63597,25161,8221
63598,25162,8222
63599,25163,6069
63600,25164,2887
63601,25165,97
63602,25166,7192
63603,25167,8223
63604,25168,2037
63605,25169,8224
63606,25170,8225
63607,25171,2754
63608,25172,402
63609,25173,8226
63610,25174,1827
63611,25175,8227
63612,25176,3986
63613,25177,3986
63614,25178,8228
63615,25179,8229
63616,25180,8230
63617,25181,3231
63618,25182,8231
63619,25183,6948
63620,25184,8232
63621,25185,8233
63622,25186,473
63623,25187,8234
63624,25188,2807
63625,25189,112
63626,25190,8235
63627,25191,112
63628,25192,8236
63629,25193,112
63630,25194,8237
63631,25195,8238
63632,25196,73
63633,25197,8239
63634,25198,6948
63635,25199,2025
63636,25200,112
63637,25201,7641
63638,25202,8240
63639,25203,2887
63640,25204,2496
63641,25205,8241
63642,25206,1827
63643,25207,112
63644,25208,112
63645,25209,8242
63646,25210,5511
63647,25211,5511
63648,25211,8243
63649,25211,8244
63650,25211,8245
63651,25211,2061
63652,25212,8246
63653,25213,6493
63654,25214,8222
63655,25215,1509
63656,25216,112
63657,25217,8247
63658,25218,8248
63659,25219,8234
63660,25220,8249
63661,25221,7153
63662,25222,8250
63663,25223,8251
63664,25224,8252
63665,25225,8253
63666,25225,8254
63667,25226,8255
63668,25227,8256
63669,25228,8257
63670,25229,8258
63671,25230,8259
63672,25231,7874
63673,25232,8260
63674,25233,8261
63675,25234,7192
63676,25235,73
63677,25236,8262
63678,25237,8263
63679,25238,8264
63680,25239,8265
63681,25240,3128
63682,25241,8266
63683,25242,7769
63684,25243,8267
63685,25244,8268
63686,25245,8269
63687,25246,8270
63688,25247,8271
63689,25248,1296
63690,25249,2100
63691,25249,8272
63692,25250,7718
63693,25251,8273
63694,25252,8274
63695,25253,8275
63696,25254,8276
63697,25255,8277
63698,25256,4529
63699,25257,8278
63700,25258,5025
63701,25259,8279
63702,25260,8280
63703,25261,5187
63704,25262,8281
63705,25263,8282
63706,25264,8283
63707,25265,8284
63708,25266,8285
63709,25267,6210
63710,25268,3718
63711,25269,8286
63712,25270,8287
63713,25271,7769
63714,25272,3578
63715,25273,8288
63716,25274,1827
63717,25275,1827
63718,25276,3677
63719,25277,8289
63720,25278,8290
63721,25279,8291
63722,25280,8292
63723,25281,8293
63724,25282,8294
63725,25283,8295
63726,25284,7873
63727,25285,8296
63728,25286,8297
63729,25287,8298
63730,25288,73
63731,25289,8299
63732,25290,5298
63733,25291,8300
63734,25292,8301
63735,25293,8302
63736,25294,8303
63737,25295,8304
63738,25296,8305
63739,25297,7769
63740,25298,8306
63741,25299,214
63742,25300,73
63743,25301,638
63744,25302,647
63745,25303,6678
63746,25304,195
63747,25305,6379
63748,25306,8307
63749,25307,8308
63750,25308,77
63751,25309,8309
63752,25310,8310
63753,25311,8311
63754,25312,2550
63755,25313,8266
63756,25314,8312
63757,25315,8269
63758,25316,2975
63759,25317,8313
63760,25318,8314
63761,25319,116
63762,25320,1158
63763,25321,8315
63764,25322,3118
63765,25323,8316
63766,25325,112
63767,25326,6817
63768,25327,8317
63769,25328,8318
63770,25329,39
63771,25330,8319
63772,25331,4074
63773,25332,7769
63774,25333,1577
63775,25334,334
63776,25335,8320
63777,25336,8321
63778,25337,3507
63779,25338,8322
63780,25339,3677
63781,25340,1464
63782,25341,8323
63783,25342,8324
63784,25343,8325
63785,25344,25
63786,25345,4696
63787,25346,7769
63788,25347,8274
63789,25348,8326
63790,25349,7809
63791,25350,8327
63792,25351,1827
63793,25352,8328
63794,25353,8329
63795,25354,8330
63796,25355,1827
63797,25356,2762
63798,25357,1506
63799,25358,2631
63800,25359,112
63801,25360,8331
63802,25361,112
63803,25362,2059
63804,25363,8332
63805,25364,8333
63806,25365,2124
63807,25366,8334
63808,25367,8335
63809,25368,8336
63810,25370,112
63811,25371,158
63812,25372,112
63813,25373,8337
63814,25373,8338
63815,25374,7844
63816,25375,8339
63817,25376,8340
63818,25377,7672
63819,25378,4199
63820,25379,7808
63821,25380,7718
63822,25381,2113
63823,25382,8341
63824,25383,92
63825,25384,159
63826,25385,8342
63827,25386,2130
63828,25387,3292
63829,25388,1508
63830,25389,7640
63831,25390,6511
63832,25391,8343
63833,25392,8344
63834,25393,73
63835,25394,112
63836,25395,8345
63837,25396,2762
63838,25397,8346
63839,25398,2858
63840,25398,2857
63841,25399,8347
63842,25400,8348
63843,25401,8349
63844,25402,7677
63845,25403,8350
63846,25404,1124
63847,25405,671
63848,25406,671
63849,25407,671
63850,25408,671
63851,25409,671
63852,25410,671
63853,25411,671
63854,25412,8351
63855,25413,8352
63856,25414,2080
63857,25415,39
63858,25416,8353
63859,25417,8354
63860,25418,5298
63861,25419,1627
63862,25420,8355
63863,25420,8356
63864,25421,8357
63865,25422,8358
63866,25423,7769
63867,25424,1508
63868,25425,7012
63869,25426,6444
63870,25427,241
63871,25428,39
63872,25429,3057
63873,25430,259
63874,25431,8248
63875,25432,5298
63876,25433,17
63877,25433,5298
63878,25434,112
63879,25435,112
63880,25436,8359
63881,25437,8196
63882,25438,8360
63883,25439,302
63884,25440,241
63885,25440,1401
63886,25441,1393
63887,25443,8361
63888,25444,241
63889,25445,8362
63890,25446,1501
63891,25447,323
63892,25448,1501
63893,25449,3057
63894,25450,6790
63895,25451,8363
63896,25452,8364
63897,25453,8365
63898,25454,8366
63899,25455,8367
63900,25456,1531
63901,25457,8368
63902,25458,39
63903,25459,6289
63904,25460,2087
63905,25462,5795
63906,25462,5794
63907,25463,3737
63908,25464,8369
63909,25465,3578
63910,25466,241
63911,25467,1396
63912,25467,8370
63913,25467,8371
63914,25468,8372
63915,25469,8373
63916,25470,8374
63917,25471,7718
63918,25472,965
63919,25473,6481
63920,25474,259
63921,25475,112
63922,25476,73
63923,25477,717
63924,25478,8375
63925,25479,8376
63926,25481,2762
63927,25482,8377
63928,25483,8378
63929,25484,2762
63930,25485,241
63931,25486,255
63932,25487,1676
63933,25488,1676
63934,25489,1676
63935,25490,1676
63936,25491,1676
